PdfType: replica
Format: lhagrid1
---
1.000000e-06 1.500000e-06 2.000000e-06 3.000000e-06 4.000000e-06 5.000000e-06 6.000000e-06 7.000000e-06 8.000000e-06 9.000000e-06 1.000000e-05 1.500000e-05 2.000000e-05 3.000000e-05 4.000000e-05 5.000000e-05 6.000000e-05 7.000000e-05 8.000000e-05 9.000000e-05 1.000000e-04 1.500000e-04 2.000000e-04 3.000000e-04 4.000000e-04 5.000000e-04 6.000000e-04 7.000000e-04 8.000000e-04 9.000000e-04 1.000000e-03 1.500000e-03 2.000000e-03 3.000000e-03 4.000000e-03 5.000000e-03 6.000000e-03 7.000000e-03 8.000000e-03 9.000000e-03 1.000000e-02 1.200000e-02 1.400000e-02 1.700000e-02 2.000000e-02 2.500000e-02 3.000000e-02 3.500000e-02 4.000000e-02 5.000000e-02 6.000000e-02 7.000000e-02 8.000000e-02 9.000000e-02 1.000000e-01 1.125000e-01 1.250000e-01 1.375000e-01 1.500000e-01 1.625000e-01 1.750000e-01 1.875000e-01 2.000000e-01 2.125000e-01 2.250000e-01 2.375000e-01 2.500000e-01 2.625000e-01 2.750000e-01 2.825000e-01 3.000000e-01 3.125000e-01 3.250000e-01 3.375000e-01 3.500000e-01 3.625000e-01 3.750000e-01 3.825000e-01 4.000000e-01 4.125000e-01 4.250000e-01 4.375000e-01 4.500000e-01 4.625000e-01 4.750000e-01 4.825000e-01 5.000000e-01 5.125000e-01 5.250000e-01 5.375000e-01 5.500000e-01 5.625000e-01 5.750000e-01 5.825000e-01 6.000000e-01 6.125000e-01 6.250000e-01 6.375000e-01 6.500000e-01 6.625000e-01 6.750000e-01 6.825000e-01 7.000000e-01 7.125000e-01 7.250000e-01 7.375000e-01 7.500000e-01 7.625000e-01 7.750000e-01 7.825000e-01 8.000000e-01 8.125000e-01 8.250000e-01 8.375000e-01 8.500000e-01 8.625000e-01 8.750000e-01 8.825000e-01 9.000000e-01 9.125000e-01 9.250000e-01 9.375000e-01 9.500000e-01 9.625000e-01 9.750000e-01 9.825000e-01 1.000000e+00
1.000000e+00 1.118034e+00 1.224745e+00 1.400000e+00
   -5 -4 -3 -2 -1 1 2 3 4 5 21
0.000000e+00 0.000000e+00 5.859159e-03 5.655527e-01 7.890947e-01 7.914123e-01 5.662405e-01 4.263943e-03 0.000000e+00 0.000000e+00 -9.194088e+01
0.000000e+00 0.000000e+00 -3.613632e-01 1.948666e-01 4.172141e-01 4.196690e-01 1.956525e-01 -3.629710e-01 0.000000e+00 0.000000e+00 -9.465881e+01
0.000000e+00 0.000000e+00 -6.105094e-01 -5.676153e-02 1.647293e-01 1.672842e-01 -5.590245e-02 -6.121272e-01 0.000000e+00 0.000000e+00 -9.657602e+01
0.000000e+00 0.000000e+00 -9.085882e-01 -3.580543e-01 -1.376754e-01 -1.349881e-01 -3.570982e-01 -9.102201e-01 0.000000e+00 0.000000e+00 -9.874881e+01
0.000000e+00 0.000000e+00 7.455368e-03 5.525356e-01 7.716094e-01 7.743659e-01 5.534138e-01 5.709900e-03 0.000000e+00 0.000000e+00 -6.896416e+01
0.000000e+00 0.000000e+00 -2.409216e-01 3.005249e-01 5.183026e-01 5.212199e-01 3.015243e-01 -2.426791e-01 0.000000e+00 0.000000e+00 -7.094964e+01
0.000000e+00 0.000000e+00 -4.052668e-01 1.335707e-01 3.504166e-01 3.534513e-01 1.346602e-01 -4.070340e-01 0.000000e+00 0.000000e+00 -7.227459e+01
0.000000e+00 0.000000e+00 -5.946193e-01 -5.916705e-02 1.564678e-01 1.596570e-01 -5.795726e-02 -5.964004e-01 0.000000e+00 0.000000e+00 -7.360966e+01
0.000000e+00 0.000000e+00 9.064478e-03 5.432981e-01 7.588960e-01 7.620151e-01 5.443465e-01 7.204214e-03 0.000000e+00 0.000000e+00 -5.620133e+01
0.000000e+00 0.000000e+00 -1.751917e-01 3.552674e-01 5.694898e-01 5.727879e-01 3.564567e-01 -1.770634e-01 0.000000e+00 0.000000e+00 -5.779783e+01
0.000000e+00 0.000000e+00 -2.939673e-01 2.337784e-01 4.470098e-01 4.504388e-01 2.350721e-01 -2.958485e-01 0.000000e+00 0.000000e+00 -5.880698e+01
0.000000e+00 0.000000e+00 -4.252146e-01 9.900560e-02 3.109477e-01 3.145493e-01 1.004391e-01 -4.271101e-01 0.000000e+00 0.000000e+00 -5.969706e+01
0.000000e+00 0.000000e+00 1.207860e-02 5.302438e-01 7.404528e-01 7.441633e-01 5.315862e-01 1.004306e-02 0.000000e+00 0.000000e+00 -4.200211e+01
0.000000e+00 0.000000e+00 -1.029180e-01 4.112423e-01 6.199492e-01 6.238687e-01 4.127586e-01 -1.049641e-01 0.000000e+00 0.000000e+00 -4.317937e+01
0.000000e+00 0.000000e+00 -1.726925e-01 3.385831e-01 5.462072e-01 5.502786e-01 3.402284e-01 -1.747474e-01 0.000000e+00 0.000000e+00 -4.384683e+01
0.000000e+00 0.000000e+00 -2.418533e-01 2.656687e-01 4.718813e-01 4.761529e-01 2.674862e-01 -2.439218e-01 0.000000e+00 0.000000e+00 -4.425849e+01
0.000000e+00 0.000000e+00 1.481111e-02 5.209251e-01 7.269153e-01 7.311101e-01 5.225222e-01 1.264134e-02 0.000000e+00 0.000000e+00 -3.404410e+01
0.000000e+00 0.000000e+00 -6.256409e-02 4.393571e-01 6.437468e-01 6.481739e-01 4.411562e-01 -6.474310e-02 0.000000e+00 0.000000e+00 -3.499003e+01
0.000000e+00 0.000000e+00 -1.058614e-01 3.930366e-01 5.962707e-01 6.008670e-01 3.949848e-01 -1.080488e-01 0.000000e+00 0.000000e+00 -3.546849e+01
0.000000e+00 0.000000e+00 -1.417282e-01 3.532309e-01 5.549587e-01 5.597770e-01 3.553789e-01 -1.439287e-01 0.000000e+00 0.000000e+00 -3.561803e+01
0.000000e+00 0.000000e+00 1.732487e-02 5.136316e-01 7.160908e-01 7.207043e-01 5.154637e-01 1.504496e-02 0.000000e+00 0.000000e+00 -2.897683e+01
0.000000e+00 0.000000e+00 -3.687579e-02 4.550799e-01 6.558582e-01 6.607235e-01 4.571382e-01 -3.916384e-02 0.000000e+00 0.000000e+00 -2.977771e+01
0.000000e+00 0.000000e+00 -6.395841e-02 4.248570e-01 6.244215e-01 6.294700e-01 4.270831e-01 -6.625423e-02 0.000000e+00 0.000000e+00 -3.013746e+01
0.000000e+00 0.000000e+00 -7.960947e-02 4.051128e-01 6.030937e-01 6.083829e-01 4.075629e-01 -8.191779e-02 0.000000e+00 0.000000e+00 -3.012415e+01
0.000000e+00 0.000000e+00 1.964455e-02 5.076304e-01 7.070235e-01 7.120090e-01 5.096764e-01 1.727091e-02 0.000000e+00 0.000000e+00 -2.536389e+01
0.000000e+00 0.000000e+00 -1.837545e-02 4.651195e-01 6.627625e-01 6.680166e-01 4.674139e-01 -2.075649e-02 0.000000e+00 0.000000e+00 -2.606015e+01
0.000000e+00 0.000000e+00 -3.418462e-02 4.460670e-01 6.424459e-01 6.478953e-01 4.485456e-01 -3.657317e-02 0.000000e+00 0.000000e+00 -2.633446e+01
0.000000e+00 0.000000e+00 -3.586967e-02 4.401526e-01 6.348817e-01 6.405878e-01 4.428769e-01 -3.827024e-02 0.000000e+00 0.000000e+00 -2.620513e+01
0.000000e+00 0.000000e+00 2.180764e-02 5.025179e-01 6.991830e-01 7.045049e-01 5.047631e-01 1.935131e-02 0.000000e+00 0.000000e+00 -2.264876e+01
0.000000e+00 0.000000e+00 -4.295290e-03 4.717992e-01 6.666533e-01 6.722588e-01 4.743132e-01 -6.757939e-03 0.000000e+00 0.000000e+00 -2.326533e+01
0.000000e+00 0.000000e+00 -1.183730e-02 4.609223e-01 6.544681e-01 6.602799e-01 4.636354e-01 -1.430675e-02 0.000000e+00 0.000000e+00 -2.347468e+01
0.000000e+00 0.000000e+00 -3.346299e-03 4.650624e-01 6.569007e-01 6.629833e-01 4.680413e-01 -5.827078e-03 0.000000e+00 0.000000e+00 -2.325812e+01
0.000000e+00 0.000000e+00 2.383994e-02 4.980551e-01 6.922508e-01 6.978816e-01 5.004885e-01 2.130993e-02 0.000000e+00 0.000000e+00 -2.052940e+01
0.000000e+00 0.000000e+00 6.859501e-03 4.763453e-01 6.686759e-01 6.746042e-01 4.790664e-01 4.323878e-03 0.000000e+00 0.000000e+00 -2.108277e+01
0.000000e+00 0.000000e+00 5.618632e-03 4.716867e-01 6.626697e-01 6.688140e-01 4.746207e-01 3.076595e-03 0.000000e+00 0.000000e+00 -2.124079e+01
0.000000e+00 0.000000e+00 2.181445e-02 4.834220e-01 6.726466e-01 6.790740e-01 4.866400e-01 1.926165e-02 0.000000e+00 0.000000e+00 -2.095600e+01
0.000000e+00 0.000000e+00 2.576193e-02 4.940845e-01 6.860188e-01 6.919364e-01 4.966991e-01 2.316522e-02 0.000000e+00 0.000000e+00 -1.884691e+01
0.000000e+00 0.000000e+00 1.584990e-02 4.793407e-01 6.693624e-01 6.755898e-01 4.822608e-01 1.324816e-02 0.000000e+00 0.000000e+00 -1.934955e+01
0.000000e+00 0.000000e+00 1.946534e-02 4.794634e-01 6.681029e-01 6.745549e-01 4.826095e-01 1.685778e-02 0.000000e+00 0.000000e+00 -1.946646e+01
0.000000e+00 0.000000e+00 4.155057e-02 4.969897e-01 6.838256e-01 6.905724e-01 5.004373e-01 3.893279e-02 0.000000e+00 0.000000e+00 -1.912769e+01
0.000000e+00 0.000000e+00 2.758739e-02 4.905076e-01 6.803474e-01 6.865335e-01 4.932948e-01 2.492924e-02 0.000000e+00 0.000000e+00 -1.745849e+01
